,Colorectal male,,,Colorectal female,,,Lung male,,,Lung female,,,Breast cancer female,,,Prostate male,
398,19.57156046,4.26275717,,22.06282399,4.337653681,,19.53723225,10.63322476,,22.01461251,10.70424488,,22.0649268,2.972112962,,19.81781257,1.784920435
399,18.70520394,3.947609602,,20.81481634,4.217249637,,18.83231152,10.00519535,,20.99281149,11.11567689,,20.85513723,2.982531421,,18.71051817,1.712388183
400,18.52990571,3.889725737,,21.71971291,4.508555595,,18.52446343,9.640982763,,22.03971153,11.93564386,,21.83431551,3.431105014,,18.62244639,1.751293219
401,20.47657424,4.788442165,,23.31867116,4.854500248,,20.4931577,13.295362,,23.29880281,13.37482798,,23.49797587,3.465929224,,20.69761357,2.599820441
402,19.86227857,4.463212028,,23.32665713,5.143200894,,19.96862138,11.41439779,,23.16448655,12.81143936,,23.69445336,4.122261142,,20.46652155,2.707577748
403,22.2349752,5.525623179,,21.53874553,4.564975793,,22.3582161,13.12821222,,21.92708385,12.24368874,,22.03932143,3.618845188,,22.42389634,4.006816358
404,18.55932445,3.873961868,,24.20410289,5.116572049,,18.85313699,10.85120592,,24.05896578,12.32976486,,25.31671755,4.995834104,,18.81979483,1.73082554
405,19.03646506,4.114164198,,21.59403671,4.396664183,,18.91519841,10.49572714,,21.61192043,11.46543879,,21.69044748,2.988788969,,19.36178962,1.894871877
406,17.97079971,4.00738198,,20.44889215,4.135200198,,18.08362951,13.03939536,,20.50376805,12.22066677,,20.39009436,2.547485708,,17.94666111,1.533376738
407,18.06927669,3.856538453,,20.83126823,4.065985987,,17.9764431,10.170164,,20.87238024,10.42288523,,20.9599452,2.667861086,,18.37149388,1.597422709
408,19.82172926,4.435367071,,22.47330678,4.557736534,,19.90069802,11.53487,,22.44900609,12.10781086,,22.51881529,3.058908758,,20.13082683,2.139151973
409,20.02483128,4.557787724,,23.35119854,4.74100977,,19.92773713,12.37540688,,23.26419028,13.08427005,,23.38082517,3.128010172,,20.03420779,2.095235275
410,20.70338812,4.681067315,,23.52055578,4.739924163,,20.70533445,13.11218571,,23.3878761,12.31785637,,23.53024135,3.147994016,,20.99573675,2.544317809
411,18.21552172,3.81274086,,21.80146427,4.334494929,,18.31312349,10.43472203,,21.88823203,11.38446568,,21.86834229,2.765929746,,18.37826202,1.490920535
412,19.22141611,4.21712817,,22.65097498,4.537498702,,19.32305541,12.01024228,,22.56945084,11.41274688,,22.69074502,2.915637776,,19.41162211,1.822604777
413,18.500607,3.867074164,,22.32064356,4.521764143,,18.8882735,11.65363956,,22.45694419,12.29792215,,22.36773087,2.799010448,,18.91592136,1.63057774
414,22.22524369,5.135909897,,24.65020239,4.759165596,,22.30030555,13.08930767,,24.73393999,14.42228351,,24.65287216,3.323248959,,22.35349364,2.692395899
415,22.87908079,5.419008381,,26.32588933,5.288028241,,22.76005125,13.07329969,,26.59454051,14.43545761,,26.7871536,3.75508673,,23.00975967,3.110381111
416,22.48857629,5.024534943,,26.25451654,5.256007556,,22.49646209,11.47912298,,25.88368714,12.49962524,,26.31590119,3.572106675,,22.9604991,2.859522287
417,22.11944273,5.022258327,,24.95951537,4.892322576,,21.92461462,11.1791016,,24.95144753,12.21620547,,25.23046729,3.334408804,,22.24855296,2.652734717
418,21.21672564,4.787563024,,23.49836707,4.435320845,,21.09126029,11.70351068,,23.52092148,11.89286007,,23.47425293,3.016287944,,21.33624211,2.420322982
419,22.5018407,5.117009632,,25.89106333,5.004113288,,22.3739152,11.4825627,,25.50848521,12.2364829,,25.76742841,3.44133752,,22.68248611,2.805835309
420,21.51052383,4.818774947,,23.94699693,4.469530291,,21.60171678,12.78321556,,24.14307505,13.12922942,,24.14228702,3.210990746,,21.69457632,2.479633296
421,21.58353031,4.978275942,,23.98240343,4.702116691,,21.61479349,13.15125134,,23.98923403,12.57365378,,24.1049821,3.252641007,,21.54466874,2.518550654
422,21.44975875,4.866188051,,23.75043477,4.732154475,,21.47505724,12.49458792,,23.86894768,13.23783057,,23.93430421,3.185793324,,21.60907047,2.619435301
423,20.94537613,4.609120112,,23.48605055,4.139250277,,20.97815216,11.90668577,,23.45098015,11.27467146,,23.50347696,2.871255593,,21.29681309,2.506152
424,21.83683795,5.007121773,,24.40165817,4.713548852,,21.71495108,12.04129227,,24.41392234,13.01821577,,24.44632522,3.226347401,,21.84200683,2.51102283
425,21.04648119,4.657809598,,23.31962023,4.287951456,,21.09379002,10.78775731,,23.37216912,11.35977996,,23.48830908,3.00204246,,21.38554938,2.263152964
426,22.06345018,5.157583988,,24.09137021,4.344621813,,22.15128047,13.605553,,24.10827962,12.19311126,,24.23773503,3.393432537,,22.21768875,3.116830323
427,21.82765289,4.999464375,,23.31645384,4.341359168,,21.88836853,12.85554042,,23.39098092,12.71465324,,23.25012172,2.945279873,,22.06345139,2.849906147
428,22.51303855,5.316943474,,24.3054852,4.726404009,,22.66701572,14.24257959,,24.4075293,14.424034,,24.21524728,3.103894066,,22.57250362,2.979535016
429,22.77432125,5.322746053,,25.2315189,4.964709629,,22.77670658,13.61527858,,25.40735223,14.45074005,,25.25762784,3.440189139,,22.89500649,2.95789219
430,23.10570304,5.260350554,,26.33563565,4.84705406,,22.9587493,12.2519339,,26.34553937,13.11989868,,26.8349794,3.95931342,,23.65526711,3.399067895
431,22.16359166,5.125486169,,24.85461777,4.694651034,,22.11125767,13.03750499,,24.96268244,13.30388065,,25.09593388,3.314683449,,22.24182176,2.981830699
432,22.86547628,5.214505713,,27.87450149,5.326019083,,22.67173983,11.4572258,,27.35711354,12.52254041,,28.36928139,4.316032917,,23.23363486,3.070419637
433,22.05116954,5.186246277,,24.69638982,4.691159979,,22.07851276,12.91520243,,24.92129186,14.63824201,,24.69786791,3.348790347,,22.14445675,3.287926142
434,22.63987369,5.089427878,,25.80860587,4.770744968,,22.45569752,11.28550994,,25.58366873,11.1339128,,25.86543741,3.727123335,,23.03580697,3.185731946
435,22.34104243,4.934497042,,24.71620851,4.547579511,,22.0722921,10.58136928,,24.57990093,11.50987321,,24.90591256,3.38512743,,22.81067901,2.903773426
436,21.61950096,4.909076931,,23.87169056,4.620560419,,21.7217868,12.32093206,,23.99985854,12.37008406,,23.99216675,3.19502876,,21.99675546,2.64841677
437,22.01444683,5.107337652,,23.98328426,4.886071423,,22.00934102,13.09490576,,23.96227641,12.26101866,,23.90068383,3.157553009,,22.17820086,2.569115483
438,22.96868521,5.246398148,,25.07295086,5.059439524,,22.69983016,11.37421621,,25.07474513,13.01842886,,25.33396684,3.614064579,,23.20561063,3.032530442
439,22.14252462,5.121252624,,24.51230747,4.785727265,,22.10169259,13.12005239,,24.61639559,12.76678761,,24.82993887,3.204842322,,22.22125003,2.629939169
440,22.12045547,5.041698738,,24.29225602,4.589174911,,22.27716859,12.98315194,,24.26371618,10.92409087,,24.57718472,3.283800841,,22.50204475,2.990210194
441,22.25719365,5.086508358,,25.41416188,5.054399892,,22.22989467,12.50514584,,25.17945396,12.8836028,,25.4672254,3.341247386,,22.41289694,2.769949615
442,21.75861047,4.905580981,,23.69890191,4.309140769,,21.52304759,11.62210118,,23.71092955,11.74788985,,23.66184272,3.045216044,,22.02392661,2.813948227
443,21.50952676,4.72663953,,23.79283549,4.298301795,,21.6681865,11.6572995,,23.75327989,10.64289859,,23.77515851,3.04701742,,21.84655292,2.42525374
444,21.88712815,4.992621646,,23.93628957,4.556597399,,21.99304882,12.84222646,,23.89670041,11.59889925,,24.04665928,3.212555265,,22.13110017,2.925640847
445,22.42417085,5.241727893,,24.94865986,4.775845397,,22.5676501,14.90533055,,25.19139997,14.73371884,,24.87717476,3.417873998,,22.36729852,2.843259093
446,22.51054524,5.412121098,,25.05068043,4.976471382,,22.64197778,14.88484365,,25.24174527,15.15056169,,25.29097495,3.459337876,,22.64070606,3.606631145
447,20.85098425,4.594654653,,24.2330703,4.517531073,,20.62921129,11.36391345,,24.08015217,12.28481511,,24.3155804,3.051430463,,21.07428271,1.943638268
448,20.52778663,4.482222141,,23.81085731,4.474753428,,20.29298262,11.63942246,,23.73747132,12.52126473,,24.06120783,2.966246458,,20.67136556,1.729638176
449,20.24565831,4.459856844,,23.86114052,4.43453372,,20.25207566,12.41258058,,23.81673134,12.63875987,,24.0500212,3.114505869,,20.36129995,1.714622031
450,20.47127929,4.502828007,,23.64694692,4.704921795,,20.48169049,12.27435833,,23.67437412,12.73633681,,23.74763039,2.946929742,,20.66387387,1.856006578
451,20.95070647,4.561910651,,23.74831798,4.403707213,,20.85858137,11.41870237,,23.69266732,11.38700717,,23.86645352,2.988872403,,21.18911261,1.969310139
452,22.37301935,5.208666012,,25.25700344,4.838073954,,22.13201663,13.02306104,,25.12705061,12.64516417,,25.4364606,3.394699738,,22.70031991,2.848976108
453,20.8922803,4.672767128,,23.3268663,4.393958049,,20.96429723,13.38585121,,23.32208009,12.81469882,,23.60813113,2.934814718,,21.05927682,1.89428385
454,20.22017762,4.399163814,,22.81182496,4.074960304,,19.84318169,10.65514086,,22.67519448,11.5424217,,22.9083615,2.636369782,,20.39605006,1.55790894
455,20.26740887,4.480571675,,23.82513639,4.418957037,,20.2489632,12.57221713,,23.81352853,12.52936612,,23.81362248,3.072949225,,20.3013613,1.738232188
456,21.27732984,4.813818397,,24.15849708,4.455208204,,20.77597502,11.71734798,,24.00947391,11.74439552,,24.34942338,3.050701091,,21.45095123,2.080924507
457,19.93194903,4.301584846,,22.55446246,4.006080368,,19.68149947,10.95631951,,22.50649024,11.37902579,,22.69054717,2.549233224,,20.09149756,1.566548252
458,20.0389293,4.426422584,,23.43231598,4.437739555,,20.23229913,13.07577565,,23.61379784,13.81523913,,23.50113594,2.866387942,,20.22407855,1.733725491
459,20.12378278,4.373147211,,23.03998117,4.303162822,,19.93367476,11.46350672,,22.79632507,11.86361865,,23.1273049,2.634796203,,20.32070824,1.723321404
460,20.74159809,4.656179706,,24.67344326,4.683994377,,20.61693193,11.90791853,,24.51373127,12.00960217,,24.89408024,3.29655452,,20.90382836,1.982999542
461,21.53461646,4.966131882,,24.72780031,4.795739208,,21.71024124,14.23107746,,24.78890825,14.40446641,,24.73847055,3.275162667,,21.65813699,2.311342278
462,19.86919974,4.751791389,,23.84974955,5.181944347,,19.91075378,12.99936853,,23.68525903,13.86502337,,23.80492087,3.35755087,,19.94475262,2.113062551
463,20.50134993,4.860425114,,23.91030471,5.000815947,,20.60914574,14.66229179,,23.9233835,14.19600598,,24.15169083,3.340683877,,20.4796276,2.185188145
464,19.46631078,4.491944625,,22.92752385,5.023721865,,19.64131824,13.20776417,,22.86955155,12.98951962,,23.2440786,3.357898828,,19.71399971,2.337864077
465,19.66555457,4.244092404,,22.75140796,4.494561138,,19.81999982,11.38358956,,22.85025458,11.88576745,,22.84009985,3.036461389,,20.11927044,1.862254619
466,20.65475431,4.74727828,,23.69777591,5.28201417,,20.35438443,11.65293236,,23.59351976,12.5308042,,23.68781318,3.129815889,,21.00787018,2.071948933
467,20.35880745,4.675364508,,23.08271557,5.03222969,,20.42098035,12.87583808,,23.05928642,13.16553982,,23.19958713,3.080907652,,20.49776323,2.141366606
468,20.80899045,4.514393052,,26.07381823,6.152809848,,20.75213783,12.21824894,,26.06599329,13.79182738,,26.03598299,3.988569938,,20.77959902,1.856024328
469,18.66164593,3.892652966,,21.71375641,4.21642287,,18.80122212,10.98584301,,21.66828101,10.38552684,,21.78697589,2.532843145,,18.79572424,1.212694218
470,18.56762116,3.985164658,,21.21002158,4.187624598,,18.61465579,10.03930364,,21.19159606,10.2884792,,21.24333134,2.350913859,,18.84326388,1.261988787
471,19.02563998,4.025564153,,21.95605643,4.277851269,,18.98775019,9.956401882,,21.93943312,10.55220718,,22.02409336,2.526179242,,19.14665059,1.257460901
472,19.38294863,4.228552375,,22.25302687,4.399570612,,19.38677878,11.16024673,,22.30587752,10.40382046,,22.40851816,2.658216834,,19.57402003,1.566498842
473,19.78079751,4.439272555,,23.48751193,5.011620864,,19.73722964,12.37271945,,23.53511216,13.5927503,,23.4868567,3.018627567,,19.83065332,1.585145757
474,19.37300905,4.178417275,,22.91560348,4.597254788,,19.45766325,11.44643395,,23.07974743,12.7657548,,23.11375012,2.852974014,,19.61266686,1.41981635
475,18.58349569,3.993408258,,21.26118087,4.340914962,,18.83563226,12.78482648,,21.2905584,11.41823791,,21.34826041,2.53083989,,18.76463676,1.261623027
476,19.84203587,4.23259379,,22.9957503,4.546330993,,19.83111436,10.71801339,,22.89572769,10.58050763,,23.16880678,2.899814275,,20.01756236,1.614449632
477,19.34946279,4.290493399,,23.6045639,4.740410927,,19.43518821,11.44749489,,23.66038242,12.09205184,,23.8254642,2.990892764,,19.51300758,1.607753095
478,19.30789712,4.245395665,,23.50040622,4.878684343,,19.19934811,11.39999198,,23.6251248,13.17287467,,23.67425778,2.983208753,,19.25655772,1.558333668
479,19.13173877,4.063556812,,23.37903858,4.686274863,,19.19547232,10.25909429,,23.47111543,12.18898975,,23.35067649,2.876904747,,19.20111542,1.320323964
480,17.92692321,3.752625722,,20.73538065,3.959841654,,17.9870304,10.34221888,,20.7537739,9.996520202,,20.65407945,2.287435916,,18.07798821,1.114491239
481,18.50843053,3.902374727,,22.32459809,4.392362388,,18.54070342,10.62489655,,22.48835373,11.44391111,,22.54069231,2.67702799,,18.57846419,1.305771252
482,21.57085503,5.116454844,,27.48166753,6.178124542,,21.69725809,14.44231845,,27.48947818,16.39682289,,27.5184149,4.139138257,,21.73093059,2.561269899
483,19.10926789,4.203820447,,22.52313477,4.458929588,,19.10713419,11.08345314,,22.64464327,12.31214333,,22.62307322,2.685440087,,19.09771617,1.46096462
484,18.80603298,4.053826479,,21.6876673,4.492450616,,18.87364288,11.8995937,,21.70177962,11.25647927,,21.76389137,2.521768879,,18.89968704,1.304606163
485,18.10854275,3.708464974,,21.75669963,4.049451357,,18.04211638,9.022198368,,21.78178506,10.8658928,,22.12192161,2.596154725,,18.26861786,1.075099877
486,18.46571605,3.933856983,,21.70202357,4.289228605,,18.41919143,11.01628797,,21.78757329,10.98063179,,21.94233225,2.519744604,,18.54731186,1.239734441
487,18.29098441,3.767787861,,21.012357,3.920060967,,18.36498431,10.31369703,,21.08585535,9.915696849,,21.33064936,2.48766502,,18.41005804,1.213595623
488,20.89973744,4.760078988,,23.18221127,4.802493649,,21.07125927,14.45008647,,23.29285606,12.17384967,,23.38733428,3.021171206,,21.04019026,2.060019697
489,18.22019194,3.69522404,,20.9176204,3.997099416,,18.38796326,10.15869897,,20.92345016,9.718428171,,21.04046735,2.346750542,,18.51453627,1.199692024
490,20.40955516,4.659259363,,25.48482264,5.373386525,,20.49600228,12.56912179,,25.58134091,14.05184176,,25.64715054,3.396853088,,20.58935221,1.879594915
491,20.64050449,4.693225856,,23.77389903,4.777542505,,20.81932214,13.02515164,,23.77961085,12.18782841,,23.9529527,3.156842292,,20.79104773,1.96721528
492,19.65570642,4.364512708,,24.34452284,4.944742206,,19.96317656,12.62864171,,23.99130696,12.07133421,,24.55349417,3.117727728,,20.03791902,1.666805114
493,18.58584014,3.919705848,,20.88493351,3.97027783,,18.70052332,10.84190726,,20.93094697,10.65118434,,20.97940375,2.370567488,,18.83295289,1.382057889
494,19.81721953,4.325433908,,23.28269763,4.737686773,,19.90888719,11.49601688,,23.04166916,10.68653827,,23.39058677,3.217497985,,19.93703653,1.734222554
495,20.74554736,4.934879856,,23.70255535,5.137619455,,20.87579654,13.91978706,,23.80117948,14.39377281,,23.74076356,3.341867399,,20.69757994,2.157130521
496,20.29576165,4.327456496,,23.34457034,4.690993265,,20.28988854,10.14233438,,23.37268664,11.51994427,,23.4766116,3.42087378,,20.74485289,1.974711505
497,19.23916569,4.335440464,,22.56542526,4.653492933,,19.44648546,12.77694672,,22.76716731,13.32498674,,22.5374743,2.972762717,,19.17843081,1.503520567
498,19.82736605,4.350706624,,23.05014018,4.712847326,,20.02383893,12.41273538,,23.16367244,11.54638878,,23.31454932,3.149365173,,19.94179474,1.693589702
499,20.75853485,4.793079461,,23.68572607,5.041789056,,20.86825656,12.82523605,,23.74918245,12.45923771,,23.8289454,3.313618571,,20.82271104,2.179782159
500,21.28255381,4.979191568,,24.11477692,5.077799926,,21.3500395,13.55692131,,24.11221745,13.79969888,,24.2468776,3.55977125,,21.31632772,2.41562671
501,21.54669563,5.166371786,,24.55114589,5.056569665,,21.48263309,14.32563616,,24.48849491,13.29354809,,24.65010492,3.648242653,,21.49724487,2.495245663
502,20.37109142,4.637638699,,23.12288422,4.739361304,,20.35780873,11.76394215,,23.26409882,12.6563835,,23.2943701,3.369498616,,20.39292317,2.179778939
503,19.66082463,4.463904218,,23.00296609,4.721687285,,19.7059488,12.28830281,,23.11303962,11.86411524,,23.09700636,3.285044031,,19.61756502,1.739858741
504,20.08714018,4.592378047,,23.4197954,4.86649557,,20.22897361,12.40184169,,23.48836872,13.03996416,,23.42152092,3.3005796,,20.14033851,1.99686639
505,20.55942528,4.742955736,,23.58213173,4.686409542,,20.55833214,13.49548796,,23.63173798,12.58183979,,23.78876163,3.317528106,,20.56269284,2.16599385
506,21.81673225,5.179929151,,24.25007602,4.786215015,,21.77841676,14.08483225,,24.50058939,13.94936743,,24.61968799,3.601870683,,21.74929981,2.370988157
507,20.58098882,4.733916484,,22.760971,4.734140689,,20.46824069,13.57924048,,22.79172397,13.60703788,,22.85052077,2.662367228,,20.61337602,2.204804882
508,20.12190759,4.570250989,,22.76153727,4.551485061,,20.26457313,13.80591069,,22.86321442,13.14558884,,22.86067097,3.071378618,,20.0336118,1.933192402
509,19.59274938,4.102176903,,22.34401347,4.203322144,,19.66448516,11.59087784,,22.32331177,11.15550908,,22.47171231,2.828212121,,19.77114977,1.818097883
510,20.61092065,4.54283337,,24.49726409,4.968258132,,20.86311593,13.06332229,,23.98064878,11.43026488,,24.49409546,3.560621994,,20.93887276,2.137540686
511,20.24321105,4.634569604,,22.52336294,4.455213401,,20.37092691,14.1317833,,22.57026014,13.21003202,,22.53534961,2.888798248,,20.33923812,2.133076556
512,21.08894085,4.526798444,,24.20906849,4.683106537,,21.06100932,10.38331311,,24.20906849,11.20465312,,24.20906849,3.468731869,,21.06100932,1.674309336
513,23.50859661,5.762867641,,26.3016525,5.391133639,,23.57624679,15.36840455,,26.26353996,14.90193352,,26.35056263,3.978970038,,23.46566937,3.26259308
514,20.77033524,4.820406611,,23.13187521,4.260349764,,20.94424682,14.41034057,,23.26446831,13.45970318,,23.18804089,3.266426006,,20.76803684,2.351577739
515,20.56685269,4.54444651,,23.05464873,4.263743604,,20.61035614,12.1752355,,22.98814267,10.58696883,,23.00655548,3.079138967,,20.80591668,2.122224824
516,22.16677647,5.359977177,,24.35268908,4.867592211,,22.12990906,15.17519703,,24.22357403,13.54687627,,24.3356447,3.343912878,,22.08767158,2.911668751
517,20.88457948,4.644009929,,23.70648949,4.553680297,,20.98341069,13.21054829,,23.64720052,12.08369446,,23.78187445,3.294260358,,21.07320196,2.160860309
518,20.49666198,4.558825994,,23.08575102,4.661495063,,20.48589211,11.8212272,,23.07610949,11.62079435,,23.20312528,3.874104956,,20.56243816,1.723854378
519,21.21891035,4.73459197,,23.78843783,4.849184713,,21.20919759,12.08387084,,23.69714595,12.60515663,,23.96151458,4.0084171,,21.55860769,2.206367692
520,20.09565958,4.554907594,,23.03053239,4.759104385,,20.24410617,13.4112262,,23.17844304,14.53920203,,23.0087001,4.170888461,,20.08980049,1.794183027
521,20.30437228,4.510266498,,23.15757755,4.598148111,,20.52707374,13.07226583,,23.28756679,13.909409,,23.23256871,4.093196133,,20.51045441,2.001493835
522,20.3764718,4.689580322,,23.04883295,4.755663724,,20.54148013,13.74621876,,23.26056126,14.31023922,,23.11135783,4.114820932,,20.3200433,1.855282165
523,19.90300668,4.48603002,,22.69263063,4.721713094,,20.05017611,13.30129293,,22.87869795,13.87965806,,22.81733947,3.910515238,,19.94487913,1.698190618
524,20.64160886,4.752369807,,23.29387262,4.744079498,,20.63370749,12.46050102,,23.49048257,13.95584018,,23.59286589,3.735447393,,20.72739322,2.10157206
525,19.72334835,4.218798797,,22.34885222,3.96395044,,19.80448047,11.08690146,,22.41396056,11.26033697,,22.53451023,3.188905751,,19.99261336,1.698030664
526,20.40335161,4.820454468,,23.01191947,4.407066817,,20.52947681,14.34611812,,23.22451667,14.83533036,,23.0602949,3.442420142,,20.31829184,1.963452059
527,21.24449193,4.978900108,,23.98905775,4.78994457,,21.32941726,14.5009004,,24.08855022,13.82107347,,24.20139535,3.564258595,,21.29194418,2.291143688
528,19.81109493,4.316654183,,22.40998645,4.123942602,,19.79583449,11.12262231,,22.5955337,11.59656127,,22.57386132,3.211454015,,20.0637563,1.826236469
